price,accommodates,neighbourhood,bedrooms,beds,bathrooms,review_scores_rating,property_type,room_type,last_scraped
130.0,2,Downtown Brooklyn,0.0,1.0,1.0,99.0,Apartment,Entire home/apt,2018-03-05
300.0,4,Fort Greene,3.0,3.0,2.0,84.0,Apartment,Entire home/apt,2018-03-05
90.0,2,Harlem,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
70.0,2,Harlem,1.0,1.0,1.0,94.0,Townhouse,Private room,2018-03-05
90.0,2,Harlem,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-05
150.0,2,East Harlem,0.0,1.0,1.0,94.0,Apartment,Entire home/apt,2018-03-04
50.0,1,Bedford-Stuyvesant,1.0,1.0,1.0,83.0,Apartment,Private room,2018-03-05
325.0,2,West Village,1.0,1.0,1.0,88.0,Apartment,Entire home/apt,2018-03-05
129.0,3,Alphabet City,1.0,1.0,1.0,98.0,Apartment,Private room,2018-03-05
135.0,2,East Village,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
37.0,2,Bushwick,1.0,1.0,1.0,99.0,Apartment,Private room,2018-03-05
100.0,2,Bushwick,1.0,1.0,1.5,84.0,Apartment,Entire home/apt,2018-03-05
60.0,2,Williamsburg,1.0,1.0,1.0,80.0,Apartment,Private room,2018-03-04
419.0,6,Upper West Side,2.0,3.0,2.0,100.0,Apartment,Entire home/apt,2018-03-05
130.0,2,Ridgewood,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
180.0,6,Windsor Terrace,2.0,3.0,1.0,94.0,Apartment,Entire home/apt,2018-03-04
160.0,4,Upper East Side,1.0,2.0,1.0,91.0,Apartment,Entire home/apt,2018-03-05
125.0,2,Greenpoint,0.0,1.0,1.0,98.0,Guest suite,Entire home/apt,2018-03-05
100.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
65.0,3,Forest Hills,1.0,1.0,1.0,85.0,Villa,Private room,2018-03-05
190.0,4,Williamsburg,2.0,2.0,1.5,95.0,Apartment,Entire home/apt,2018-03-05
200.0,2,Chinatown,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
77.0,1,Brooklyn Heights,0.0,1.0,1.0,94.0,Apartment,Entire home/apt,2018-03-05
140.0,2,Greenwood Heights,0.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
85.0,2,Williamsburg,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-05
79.0,2,Sunnyside,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-05
125.0,2,Williamsburg,1.0,1.0,1.0,,Apartment,Private room,2018-03-06
120.0,2,Washington Heights,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-05
115.0,1,Chelsea,0.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
50.0,1,Maspeth,1.0,1.0,1.0,90.0,House,Private room,2018-03-05
135.0,4,Harlem,1.0,2.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
50.0,1,Lefferts Garden,1.0,1.0,1.5,94.0,House,Private room,2018-03-04
150.0,4,Bedford-Stuyvesant,1.0,2.0,1.0,94.0,Apartment,Entire home/apt,2018-03-05
150.0,4,Harlem,1.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-05
52.0,1,Bushwick,1.0,1.0,2.0,94.0,Apartment,Private room,2018-03-05
75.0,2,Williamsburg,1.0,1.0,1.0,94.0,Apartment,Private room,2018-03-05
71.0,2,Prospect Heights,1.0,1.0,1.0,90.0,Apartment,Private room,2018-03-05
100.0,1,Harlem,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
75.0,2,Williamsburg,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
110.0,5,Hamilton Heights,1.0,3.0,1.0,99.0,Apartment,Entire home/apt,2018-03-05
103.0,2,Hell's Kitchen,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-05
95.0,3,Crown Heights,1.0,1.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
95.0,1,Park Slope,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
219.0,2,East Village,1.0,1.0,1.0,98.0,Apartment,Entire home/apt,2018-03-05
225.0,13,Canarsie,3.0,7.0,1.5,91.0,House,Entire home/apt,2018-03-05
89.0,2,East Harlem,1.0,1.0,1.0,78.0,Apartment,Entire home/apt,2018-03-05
65.0,1,Williamsburg,1.0,1.0,1.0,90.0,Apartment,Private room,2018-03-05
60.0,2,Harlem,1.0,2.0,1.0,89.0,Apartment,Private room,2018-03-05
35.0,1,Sunset Park,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
90.0,2,Upper East Side,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-05
300.0,6,St. George,4.0,4.0,2.5,80.0,House,Entire home/apt,2018-03-05
75.0,3,Crown Heights,1.0,2.0,2.0,83.0,House,Private room,2018-03-05
139.0,4,Bedford-Stuyvesant,2.0,2.0,1.0,91.0,Apartment,Entire home/apt,2018-03-05
170.0,6,Windsor Terrace,1.0,4.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
79.0,2,Roosevelt Island,1.0,1.0,1.5,96.0,Apartment,Private room,2018-03-04
150.0,4,Flatbush,1.0,2.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
140.0,2,Alphabet City,1.0,1.0,1.0,90.0,Apartment,Private room,2018-03-05
28.0,2,Flatbush,1.0,4.0,1.0,94.0,Apartment,Shared room,2018-03-05
119.0,1,Upper West Side,1.0,1.0,1.0,94.0,Apartment,Private room,2018-03-05
40.0,2,Midwood,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
85.0,2,Fort Greene,1.0,1.0,1.0,80.0,Apartment,Entire home/apt,2018-03-05
99.0,2,Williamsburg,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-05
250.0,2,Upper West Side,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
68.0,3,Hamilton Heights,1.0,1.0,1.0,91.0,Apartment,Private room,2018-03-05
100.0,2,East Harlem,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-05
66.0,1,Harlem,1.0,1.0,1.0,93.0,Apartment,Shared room,2018-03-05
79.0,2,Lower East Side,1.0,1.0,1.0,92.0,Apartment,Private room,2018-03-05
144.0,4,Williamsburg,1.0,2.0,1.0,99.0,Apartment,Entire home/apt,2018-03-05
60.0,1,Williamsburg,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-05
115.0,6,Bedford-Stuyvesant,1.0,2.0,1.0,92.0,Apartment,Entire home/apt,2018-03-05
70.0,2,Astoria,1.0,1.0,1.0,89.0,Apartment,Private room,2018-03-05
65.0,2,Bushwick,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-05
65.0,3,Bedford-Stuyvesant,1.0,2.0,1.0,92.0,Apartment,Private room,2018-03-05
142.0,2,Harlem,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
150.0,3,Bushwick,1.0,2.0,1.0,87.0,Apartment,Entire home/apt,2018-03-05
55.0,2,Williamsburg,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-05
62.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-05
70.0,2,Crown Heights,1.0,1.0,2.0,85.0,House,Private room,2018-03-05
160.0,4,Astoria,1.0,2.0,1.0,80.0,Apartment,Entire home/apt,2018-03-04
95.0,3,Bedford-Stuyvesant,2.0,2.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
64.0,2,Flatbush,1.0,1.0,1.0,98.0,Apartment,Private room,2018-03-05
99.0,5,Crown Heights,2.0,3.0,1.0,86.0,Apartment,Entire home/apt,2018-03-05
172.0,3,Williamsburg,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
99.0,2,Harlem,0.0,1.0,1.0,90.0,Apartment,Entire home/apt,2018-03-05
500.0,6,Soho,2.0,2.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
35.0,2,Bushwick,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
50.0,2,Ridgewood,1.0,1.0,1.0,98.0,Apartment,Private room,2018-03-05
240.0,2,East Village,1.0,1.0,1.0,94.0,Apartment,Entire home/apt,2018-03-04
77.0,2,Crown Heights,1.0,1.0,2.0,87.0,House,Private room,2018-03-05
299.0,4,Williamsburg,2.0,2.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
65.0,2,Flatbush,1.0,1.0,1.5,,Apartment,Private room,2018-03-05
99.0,2,Lower East Side,0.0,1.0,1.0,90.0,Apartment,Entire home/apt,2018-03-05
130.0,2,Lower East Side,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-05
225.0,8,Bedford-Stuyvesant,3.0,5.0,1.0,93.0,House,Entire home/apt,2018-03-05
70.0,2,Williamsburg,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-05
48.0,2,Bay Ridge,1.0,1.0,1.0,89.0,Apartment,Private room,2018-03-05
160.0,3,Upper East Side,1.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
145.0,2,West Village,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
70.0,1,Crown Heights,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-05
120.0,4,Bedford-Stuyvesant,1.0,2.0,1.0,94.0,Apartment,Entire home/apt,2018-03-05
95.0,2,Harlem,1.0,1.0,1.5,94.0,Apartment,Private room,2018-03-05
139.0,2,Upper East Side,0.0,1.0,1.0,88.0,Apartment,Entire home/apt,2018-03-05
150.0,2,Williamsburg,0.0,1.0,1.0,92.0,Apartment,Entire home/apt,2018-03-05
85.0,2,Bay Ridge,1.0,1.0,1.0,80.0,Apartment,Private room,2018-03-05
94.0,2,Upper East Side,1.0,1.0,1.0,89.0,Apartment,Entire home/apt,2018-03-05
116.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
60.0,1,Crown Heights,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
95.0,4,Park Slope,2.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-05
175.0,2,East Village,1.0,1.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
100.0,2,Boerum Hill,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
100.0,1,Bedford-Stuyvesant,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
200.0,3,Murray Hill,1.0,1.0,1.5,100.0,Apartment,Entire home/apt,2018-03-05
300.0,6,Upper West Side,2.0,3.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
39.0,1,Woodside,1.0,1.0,1.0,94.0,Apartment,Private room,2018-03-04
72.0,3,Bushwick,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-05
59.0,1,Midtown East,1.0,1.0,1.0,90.0,Apartment,Private room,2018-03-05
100.0,2,Inwood,1.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
95.0,2,Crown Heights,1.0,1.0,1.0,99.0,Apartment,Private room,2018-03-05
900.0,4,Soho,2.0,2.0,2.0,87.0,Loft,Entire home/apt,2018-03-04
50.0,1,Sunnyside,1.0,1.0,1.0,98.0,Apartment,Private room,2018-03-04
80.0,1,Bushwick,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-05
75.0,2,Greenpoint,0.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
200.0,4,Park Slope,2.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
75.0,1,Bay Ridge,1.0,1.0,1.0,89.0,Apartment,Private room,2018-03-04
92.0,2,Upper East Side,1.0,2.0,1.0,94.0,Apartment,Entire home/apt,2018-03-05
130.0,6,Washington Heights,2.0,3.0,1.0,80.0,Apartment,Entire home/apt,2018-03-04
225.0,2,Upper West Side,0.0,1.0,1.0,98.0,Apartment,Entire home/apt,2018-03-04
150.0,4,East Village,2.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-04
68.0,2,Sunnyside,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-04
70.0,2,Midwood,1.0,1.0,1.0,91.0,Apartment,Private room,2018-03-04
85.0,2,East Village,1.0,1.0,1.0,90.0,Apartment,Private room,2018-03-04
48.0,1,Carroll Gardens,1.0,1.0,1.0,74.0,Apartment,Private room,2018-03-04
90.0,2,Williamsburg,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-04
350.0,2,East Village,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
129.0,2,Park Slope,1.0,1.0,1.0,93.0,House,Entire home/apt,2018-03-04
185.0,2,Astoria,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
160.0,2,Financial District,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
125.0,2,Washington Heights,1.0,2.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
270.0,2,Kips Bay,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
275.0,6,Greenpoint,2.0,4.0,2.0,96.0,Guest suite,Entire home/apt,2018-03-05
440.0,4,Gramercy Park,2.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
150.0,1,Murray Hill,1.0,1.0,1.0,100.0,Apartment,Shared room,2018-03-05
99.0,7,Bedford-Stuyvesant,2.0,6.0,1.0,87.0,Apartment,Entire home/apt,2018-03-04
180.0,3,Greenwich Village,1.0,1.0,1.0,70.0,Apartment,Entire home/apt,2018-03-04
125.0,2,Harlem,1.0,1.0,1.0,97.0,House,Entire home/apt,2018-03-05
160.0,2,Harlem,1.0,1.0,1.0,94.0,House,Entire home/apt,2018-03-04
350.0,4,Noho,1.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-04
163.0,2,West Village,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-04
75.0,2,Williamsburg,1.0,1.0,1.0,92.0,Apartment,Private room,2018-03-04
135.0,4,Hell's Kitchen,1.0,2.0,1.0,91.0,Apartment,Entire home/apt,2018-03-04
119.0,3,Greenwood Heights,1.0,1.0,1.0,80.0,Apartment,Entire home/apt,2018-03-04
115.0,4,West Brighton,0.0,2.0,1.0,98.0,House,Entire home/apt,2018-03-05
120.0,2,Lefferts Garden,0.0,1.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
73.0,2,Crown Heights,1.0,1.0,2.0,90.0,House,Private room,2018-03-04
199.0,3,Fort Greene,1.0,2.0,1.0,87.0,Apartment,Entire home/apt,2018-03-04
60.0,1,Bushwick,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-04
225.0,4,Greenwich Village,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
300.0,10,Bushwick,1.0,1.0,0.5,,House,Entire home/apt,2018-03-04
150.0,2,Upper East Side,1.0,1.0,1.0,92.0,Apartment,Entire home/apt,2018-03-05
275.0,7,Lefferts Garden,4.0,4.0,2.5,80.0,House,Entire home/apt,2018-03-04
125.0,2,Upper East Side,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-05
50.0,2,Astoria,1.0,1.0,1.0,82.0,House,Private room,2018-03-05
309.0,2,Greenwich Village,1.0,1.0,1.0,95.0,Apartment,Entire home/apt,2018-03-04
309.0,2,Greenwich Village,1.0,1.0,1.0,92.0,Apartment,Entire home/apt,2018-03-04
45.0,1,Lower East Side,1.0,1.0,1.0,97.0,Apartment,Shared room,2018-03-05
115.0,3,Williamsburg,1.0,2.0,1.0,80.0,Apartment,Entire home/apt,2018-03-04
110.0,2,Kingsbridge Heights,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
100.0,2,Crown Heights,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
150.0,3,Williamsburg,1.0,2.0,1.0,93.0,Apartment,Entire home/apt,2018-03-04
200.0,4,Williamsburg,1.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
54.0,2,Bay Ridge,1.0,1.0,1.0,90.0,Apartment,Private room,2018-03-04
320.0,2,West Village,1.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
90.0,4,Ridgewood,0.0,2.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
199.0,8,Bedford-Stuyvesant,4.0,5.0,2.5,92.0,Apartment,Entire home/apt,2018-03-04
109.0,4,Harlem,1.0,1.0,1.0,90.0,Apartment,Entire home/apt,2018-03-04
110.0,2,Harlem,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-04
59.0,3,Bedford-Stuyvesant,1.0,2.0,1.0,92.0,Apartment,Private room,2018-03-04
225.0,2,Chelsea,1.0,1.0,1.0,92.0,Apartment,Entire home/apt,2018-03-04
45.0,2,Harlem,1.0,1.0,1.0,98.0,Apartment,Private room,2018-03-05
95.0,2,Williamsburg,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-04
55.0,4,Bushwick,2.0,2.0,1.0,89.0,Apartment,Entire home/apt,2018-03-05
159.0,4,Chelsea,0.0,2.0,1.0,88.0,Apartment,Entire home/apt,2018-03-05
80.0,2,Flatbush,1.0,1.0,1.0,90.0,Apartment,Entire home/apt,2018-03-04
225.0,2,Midtown East,1.0,1.0,1.0,98.0,Apartment,Entire home/apt,2018-03-04
195.0,3,Boerum Hill,1.0,2.0,1.0,97.0,House,Entire home/apt,2018-03-04
250.0,2,Nolita,1.0,1.0,2.0,,Apartment,Shared room,2018-03-04
96.0,3,Astoria,0.0,1.0,1.0,94.0,House,Entire home/apt,2018-03-04
83.0,2,Clinton Hill,0.0,1.0,1.0,90.0,Apartment,Entire home/apt,2018-03-04
88.0,2,Upper West Side,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-05
90.0,2,Williamsburg,1.0,1.0,1.0,73.0,Apartment,Entire home/apt,2018-03-04
99.0,2,Crown Heights,1.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
75.0,2,Bushwick,1.0,1.0,2.0,87.0,Apartment,Private room,2018-03-04
150.0,2,Williamsburg,1.0,1.0,1.0,,Apartment,Shared room,2018-03-04
1050.0,16,Bedford-Stuyvesant,7.0,11.0,4.0,93.0,House,Entire home/apt,2018-03-05
175.0,2,Park Slope,1.0,2.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
395.0,7,Chelsea,2.0,3.0,1.0,97.0,Apartment,Entire home/apt,2018-03-04
195.0,4,Woodside,2.0,3.0,1.0,98.0,Townhouse,Entire home/apt,2018-03-04
175.0,4,Midtown East,1.0,1.0,1.0,95.0,Apartment,Entire home/apt,2018-03-04
150.0,2,Upper East Side,0.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
235.0,2,Nolita,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
400.0,5,West Village,2.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-04
50.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,91.0,Apartment,Private room,2018-03-04
475.0,6,East Village,2.0,3.0,1.5,93.0,Apartment,Entire home/apt,2018-03-04
250.0,2,Upper West Side,1.0,1.0,1.0,60.0,Apartment,Entire home/apt,2018-03-04
49.0,2,Bay Ridge,1.0,1.0,1.0,92.0,Apartment,Private room,2018-03-05
260.0,2,Upper West Side,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
52.0,1,East Flatbush,1.0,1.0,1.0,85.0,House,Private room,2018-03-04
200.0,1,Bedford-Stuyvesant,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
100.0,2,Utopia,1.0,1.0,1.0,96.0,House,Entire home/apt,2018-03-06
60.0,1,East Harlem,1.0,1.0,1.0,67.0,Apartment,Private room,2018-03-04
95.0,2,Park Slope,1.0,1.0,1.0,80.0,Apartment,Private room,2018-03-04
275.0,4,Chelsea,2.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
195.0,2,Hell's Kitchen,1.0,2.0,1.0,94.0,Loft,Private room,2018-03-05
110.0,3,West Village,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
475.0,6,East Village,2.0,3.0,1.5,95.0,Apartment,Entire home/apt,2018-03-04
150.0,2,Clinton Hill,1.0,2.0,1.0,,House,Entire home/apt,2018-03-04
90.0,2,Greenpoint,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-04
38.0,1,Washington Heights,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
80.0,2,Bushwick,1.0,2.0,1.0,90.0,House,Private room,2018-03-04
89.0,2,Jamaica,0.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
280.0,4,East Village,1.0,3.0,1.0,95.0,Apartment,Entire home/apt,2018-03-04
100.0,2,Midtown,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
110.0,2,Hamilton Heights,1.0,2.0,1.0,100.0,Apartment,Shared room,2018-03-04
89.0,1,Lower East Side,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-05
99.0,4,Upper West Side,1.0,2.0,1.0,86.0,Apartment,Private room,2018-03-04
100.0,1,Woodside,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
40.0,2,Woodhaven,1.0,1.0,1.0,95.0,Townhouse,Private room,2018-03-04
80.0,1,Greenpoint,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
70.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-04
75.0,2,Greenpoint,1.0,1.0,1.0,20.0,Apartment,Private room,2018-03-04
190.0,2,Hell's Kitchen,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-04
80.0,2,Williamsburg,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-04
41.0,1,Washington Heights,1.0,1.0,1.0,,Apartment,Shared room,2018-03-04
150.0,4,Carroll Gardens,0.0,3.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
138.0,2,East Harlem,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-04
195.0,4,West Village,2.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
65.0,2,Upper East Side,1.0,1.0,1.0,94.0,Apartment,Private room,2018-03-04
150.0,2,East Harlem,1.0,1.0,1.0,40.0,Apartment,Private room,2018-03-04
250.0,2,Upper West Side,0.0,1.0,1.0,88.0,Apartment,Entire home/apt,2018-03-04
90.0,3,East Village,1.0,1.0,1.0,94.0,Apartment,Entire home/apt,2018-03-04
88.0,1,Financial District,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
115.0,2,Hell's Kitchen,1.0,1.0,1.0,94.0,Apartment,Private room,2018-03-05
53.0,1,Harlem,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
140.0,5,Bushwick,2.0,3.0,1.0,95.0,Apartment,Entire home/apt,2018-03-04
153.0,2,West Village,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-04
40.0,1,Flushing,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
35.0,2,Bushwick,1.0,1.0,1.0,72.0,Apartment,Private room,2018-03-04
132.0,2,Williamsburg,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
99.0,2,Williamsburg,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
100.0,2,Astoria,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
86.0,3,Flatbush,0.0,2.0,1.0,90.0,Apartment,Entire home/apt,2018-03-04
175.0,3,West Village,0.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
75.0,2,Lower East Side,1.0,1.0,1.0,99.0,Apartment,Shared room,2018-03-05
125.0,1,Hell's Kitchen,1.0,1.0,2.0,90.0,Apartment,Private room,2018-03-05
120.0,2,Upper West Side,0.0,1.0,1.0,87.0,Apartment,Entire home/apt,2018-03-04
84.0,2,Little Italy,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-04
89.0,1,Morningside Heights,1.0,1.0,1.0,87.0,Apartment,Private room,2018-03-05
90.0,2,Bushwick,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
290.0,5,Williamsburg,2.0,2.0,2.0,98.0,Apartment,Entire home/apt,2018-03-04
80.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
250.0,6,Crown Heights,3.0,5.0,2.0,89.0,Apartment,Entire home/apt,2018-03-05
45.0,1,Bushwick,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-04
100.0,2,Bedford-Stuyvesant,0.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
150.0,3,Harlem,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
51.0,1,Hamilton Heights,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-04
114.0,2,Harlem,1.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-04
249.0,3,Lower East Side,1.0,1.0,1.0,99.0,Apartment,Entire home/apt,2018-03-04
100.0,1,Times Square/Theatre District,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-04
225.0,3,Hell's Kitchen,1.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
2695.0,5,Hell's Kitchen,2.0,3.0,3.0,,Apartment,Entire home/apt,2018-03-04
100.0,1,Noho,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
85.0,2,Manhattan,1.0,1.0,1.5,93.0,Apartment,Private room,2018-03-04
85.0,2,Crown Heights,1.0,2.0,1.0,92.0,Apartment,Private room,2018-03-05
150.0,4,Hell's Kitchen,2.0,2.0,2.5,,Apartment,Entire home/apt,2018-03-05
125.0,5,Crown Heights,2.0,2.0,1.0,92.0,Apartment,Entire home/apt,2018-03-05
165.0,3,Fort Greene,1.0,1.0,1.0,98.0,House,Entire home/apt,2018-03-04
90.0,2,Greenwood Heights,1.0,1.0,1.0,98.0,Apartment,Private room,2018-03-05
75.0,3,Crown Heights,1.0,1.0,1.0,90.0,Apartment,Private room,2018-03-05
39.0,1,Astoria,1.0,1.0,1.0,92.0,Apartment,Private room,2018-03-05
39.0,1,Astoria,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-05
179.0,2,Chelsea,0.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
70.0,2,Lower East Side,1.0,1.0,1.0,90.0,Apartment,Private room,2018-03-04
90.0,2,East Harlem,1.0,1.0,1.0,94.0,House,Private room,2018-03-05
275.0,1,Midtown East,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
125.0,4,Astoria,1.0,1.0,1.0,98.0,Apartment,Entire home/apt,2018-03-05
65.0,1,Astoria,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
150.0,1,Harlem,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
145.0,4,Greenpoint,2.0,1.0,1.0,91.0,Apartment,Entire home/apt,2018-03-05
112.0,2,Hell's Kitchen,2.0,1.0,1.0,93.0,Apartment,Private room,2018-03-05
150.0,1,Park Slope,1.0,1.0,1.0,,Apartment,Private room,2018-03-06
139.0,2,East Village,1.0,1.0,1.0,89.0,Loft,Entire home/apt,2018-03-05
69.0,5,Bedford-Stuyvesant,1.0,3.0,1.0,91.0,Apartment,Private room,2018-03-05
300.0,4,Upper East Side,2.0,2.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
265.0,2,Midtown East,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
49.0,2,Ridgewood,1.0,1.0,1.0,97.0,House,Private room,2018-03-05
215.0,4,Tribeca,1.0,2.0,1.0,94.0,Apartment,Entire home/apt,2018-03-05
200.0,6,East Harlem,2.0,4.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
100.0,3,Bushwick,2.0,2.0,1.0,,House,Entire home/apt,2018-03-05
119.0,3,Bushwick,1.0,1.0,1.0,98.0,Apartment,Entire home/apt,2018-03-05
1000.0,12,Harlem,5.0,8.0,5.5,,House,Entire home/apt,2018-03-05
